file_name,emotion,fold
disgust_1967,disgust,2
disgust_1968,disgust,2
disgust_1969,disgust,3
disgust_197,disgust,2
disgust_1970,disgust,2
disgust_1971,disgust,1
disgust_1972,disgust,1
disgust_1973,disgust,3
disgust_1974,disgust,5
disgust_1975,disgust,2
disgust_1976,disgust,1
disgust_1977,disgust,5
disgust_1978,disgust,3
disgust_1979,disgust,1
disgust_198,disgust,1
disgust_1980,disgust,3
disgust_1981,disgust,2
disgust_1982,disgust,2
disgust_1983,disgust,1
disgust_1984,disgust,5
disgust_1985,disgust,2
disgust_1986,disgust,3
disgust_1987,disgust,1
disgust_1988,disgust,4
disgust_1989,disgust,1
disgust_199,disgust,5
disgust_1990,disgust,2
disgust_1991,disgust,1
disgust_1992,disgust,3
disgust_1993,disgust,5
disgust_1994,disgust,1
disgust_1995,disgust,3
disgust_1996,disgust,2
disgust_1997,disgust,3
disgust_1998,disgust,1
disgust_1999,disgust,5
disgust_200,disgust,2
disgust_2000,disgust,5
disgust_2001,disgust,1
disgust_2002,disgust,1
disgust_2003,disgust,2
disgust_2004,disgust,5
disgust_2005,disgust,5
disgust_2006,disgust,1
disgust_2007,disgust,2
disgust_2008,disgust,5
disgust_2009,disgust,1
disgust_201,disgust,1
disgust_2010,disgust,5
disgust_2011,disgust,1
disgust_2012,disgust,5
disgust_2013,disgust,4
disgust_2014,disgust,2
disgust_2015,disgust,2
disgust_2016,disgust,2
disgust_2017,disgust,4
disgust_2018,disgust,3
disgust_2019,disgust,4
disgust_202,disgust,4
disgust_2020,disgust,4
disgust_2021,disgust,4
disgust_2022,disgust,1
disgust_2023,disgust,3
disgust_2024,disgust,3
disgust_2025,disgust,1
disgust_2026,disgust,2
disgust_2027,disgust,1
disgust_2028,disgust,5
disgust_2029,disgust,4
disgust_203,disgust,2
disgust_2030,disgust,2
disgust_2031,disgust,4
disgust_2032,disgust,2
disgust_2033,disgust,3
disgust_2034,disgust,3
disgust_2035,disgust,2
disgust_2036,disgust,4
disgust_2037,disgust,5
disgust_2038,disgust,3
disgust_2039,disgust,1
disgust_204,disgust,2
disgust_2040,disgust,2
disgust_2041,disgust,1
disgust_2042,disgust,2
disgust_2043,disgust,5
disgust_2044,disgust,3
disgust_2045,disgust,1
disgust_2046,disgust,4
disgust_2047,disgust,1
disgust_2048,disgust,4
disgust_2049,disgust,4
disgust_205,disgust,4
disgust_2050,disgust,2
disgust_2051,disgust,5
disgust_2052,disgust,4
disgust_2053,disgust,4
disgust_2054,disgust,2
disgust_2055,disgust,4
disgust_2056,disgust,5
disgust_2057,disgust,5
disgust_2058,disgust,1
disgust_2059,disgust,4
disgust_206,disgust,4
disgust_2060,disgust,3
disgust_2061,disgust,1
disgust_2062,disgust,1
disgust_2063,disgust,2
disgust_2064,disgust,1
disgust_2065,disgust,5
disgust_2066,disgust,3
disgust_2067,disgust,5
disgust_2068,disgust,1
disgust_2069,disgust,1
disgust_207,disgust,5
disgust_2070,disgust,3
disgust_2071,disgust,3
disgust_2072,disgust,3
disgust_2073,disgust,3
disgust_2074,disgust,4
disgust_2075,disgust,4
disgust_2076,disgust,5
disgust_2077,disgust,5
disgust_2078,disgust,2
disgust_2079,disgust,4
disgust_208,disgust,4
disgust_2080,disgust,5
disgust_2081,disgust,4
disgust_2082,disgust,4
disgust_2083,disgust,5
disgust_2084,disgust,2
disgust_2085,disgust,2
disgust_2086,disgust,1
disgust_2087,disgust,3
disgust_2088,disgust,5
disgust_2089,disgust,1
disgust_209,disgust,3
disgust_2090,disgust,3
disgust_2091,disgust,4
disgust_2092,disgust,3
disgust_2093,disgust,4
disgust_2094,disgust,4
disgust_2095,disgust,5
disgust_2096,disgust,2
disgust_2097,disgust,1
disgust_2098,disgust,3
disgust_2099,disgust,1
disgust_210,disgust,1
disgust_2100,disgust,3
disgust_2101,disgust,3
disgust_2102,disgust,4
disgust_2103,disgust,3
disgust_2104,disgust,1
disgust_2105,disgust,4
disgust_2106,disgust,3
disgust_2107,disgust,5
disgust_2108,disgust,1
disgust_2109,disgust,3
disgust_211,disgust,1
disgust_2110,disgust,2
disgust_2111,disgust,4
disgust_2112,disgust,1
disgust_2113,disgust,5
disgust_2114,disgust,4
disgust_2115,disgust,1
disgust_2116,disgust,4
disgust_2117,disgust,3
disgust_2118,disgust,2
disgust_2119,disgust,1
disgust_212,disgust,1
disgust_2120,disgust,2
disgust_2121,disgust,1
disgust_2122,disgust,1
disgust_2123,disgust,1
disgust_2124,disgust,1
disgust_2125,disgust,4
disgust_2126,disgust,3
disgust_2127,disgust,5
disgust_2128,disgust,3
disgust_2129,disgust,1
disgust_213,disgust,5
disgust_2130,disgust,1
disgust_2131,disgust,3
disgust_2132,disgust,2
disgust_2133,disgust,3
disgust_2134,disgust,1
disgust_2135,disgust,2
disgust_2136,disgust,4
disgust_2137,disgust,5
disgust_2138,disgust,4
disgust_2139,disgust,1
disgust_214,disgust,4
disgust_2140,disgust,4
disgust_2141,disgust,2
disgust_2142,disgust,3
disgust_2143,disgust,1
disgust_2144,disgust,5
disgust_2145,disgust,3
disgust_2146,disgust,3
disgust_2147,disgust,1
disgust_2148,disgust,1
disgust_2149,disgust,3
disgust_215,disgust,3
disgust_2150,disgust,3
disgust_2151,disgust,1
disgust_2152,disgust,5
disgust_2153,disgust,2
disgust_2154,disgust,2
disgust_2155,disgust,5
disgust_2156,disgust,4
disgust_2157,disgust,2
disgust_2158,disgust,5
disgust_2159,disgust,5
disgust_216,disgust,3
disgust_2160,disgust,3
disgust_2161,disgust,4
disgust_2162,disgust,4
disgust_2163,disgust,5
disgust_2164,disgust,2
disgust_2165,disgust,1
disgust_2166,disgust,1
disgust_2167,disgust,4
disgust_2168,disgust,2
disgust_2169,disgust,2
disgust_217,disgust,4
disgust_2170,disgust,4
disgust_2171,disgust,3
disgust_2172,disgust,2
disgust_2173,disgust,2
disgust_2174,disgust,1
disgust_2175,disgust,3
disgust_2176,disgust,1
disgust_2177,disgust,5
disgust_2178,disgust,1
disgust_2179,disgust,5
disgust_218,disgust,2
disgust_2180,disgust,4
disgust_2181,disgust,5
disgust_2182,disgust,1
disgust_2183,disgust,1
disgust_2184,disgust,5
disgust_2185,disgust,4
disgust_2186,disgust,1
disgust_2187,disgust,2
disgust_2188,disgust,2
disgust_2189,disgust,1
disgust_219,disgust,1
disgust_2190,disgust,2
disgust_2191,disgust,3
disgust_2192,disgust,2
disgust_2193,disgust,3
disgust_2194,disgust,5
disgust_2195,disgust,5
disgust_2196,disgust,1
disgust_2197,disgust,2
disgust_2198,disgust,4
disgust_2199,disgust,1
disgust_220,disgust,1
disgust_2200,disgust,2
disgust_2201,disgust,4
disgust_2202,disgust,4
disgust_2203,disgust,5
disgust_2204,disgust,1
disgust_2205,disgust,1
disgust_2206,disgust,2
disgust_2207,disgust,5
disgust_2208,disgust,5
disgust_2209,disgust,1
disgust_221,disgust,2
disgust_2210,disgust,4
disgust_2211,disgust,4
disgust_2212,disgust,2
disgust_2213,disgust,3
disgust_2214,disgust,5
disgust_2215,disgust,5
disgust_2216,disgust,4
disgust_2217,disgust,4
disgust_2218,disgust,5
disgust_2219,disgust,5
disgust_222,disgust,2
disgust_2220,disgust,1
disgust_2221,disgust,1
disgust_2222,disgust,5
disgust_2223,disgust,5
disgust_2224,disgust,3
disgust_2225,disgust,3
disgust_2226,disgust,3
disgust_2227,disgust,1
disgust_2228,disgust,4
disgust_2229,disgust,5
disgust_223,disgust,1
disgust_2230,disgust,3
disgust_2231,disgust,3
disgust_2232,disgust,5
disgust_2233,disgust,1
disgust_2234,disgust,3
disgust_2235,disgust,3
disgust_2236,disgust,1
disgust_2237,disgust,3
disgust_2238,disgust,4
disgust_2239,disgust,5
disgust_224,disgust,3
disgust_2240,disgust,2
disgust_2241,disgust,5
disgust_2242,disgust,2
disgust_2243,disgust,3
disgust_2244,disgust,1
disgust_2245,disgust,2
disgust_2246,disgust,2
disgust_2247,disgust,4
disgust_2248,disgust,3
disgust_2249,disgust,5
disgust_225,disgust,2
disgust_2250,disgust,4
disgust_2251,disgust,3
disgust_2252,disgust,5
disgust_2253,disgust,4
disgust_2254,disgust,3
disgust_2255,disgust,5
disgust_2256,disgust,4
disgust_2257,disgust,4
disgust_2258,disgust,3
disgust_2259,disgust,2
disgust_226,disgust,5
disgust_2260,disgust,4
disgust_2261,disgust,3
disgust_2262,disgust,4
disgust_2263,disgust,2
disgust_2264,disgust,3
disgust_2265,disgust,2
disgust_2266,disgust,5
disgust_2267,disgust,2
disgust_2268,disgust,5
disgust_2269,disgust,4
disgust_227,disgust,2
disgust_2270,disgust,4
disgust_2271,disgust,5
disgust_2272,disgust,4
disgust_2273,disgust,5
disgust_2274,disgust,5
disgust_2275,disgust,1
disgust_2276,disgust,4
disgust_2277,disgust,2
disgust_2278,disgust,4
disgust_2279,disgust,2
disgust_228,disgust,1
disgust_2280,disgust,1
disgust_2281,disgust,1
disgust_2282,disgust,3
disgust_2283,disgust,2
disgust_2284,disgust,2
disgust_2285,disgust,5
disgust_2286,disgust,5
disgust_2287,disgust,3
disgust_2288,disgust,5
disgust_2289,disgust,5
disgust_229,disgust,4
disgust_2290,disgust,2
disgust_2291,disgust,3
disgust_2292,disgust,1
disgust_2293,disgust,1
disgust_2294,disgust,2
disgust_2295,disgust,5
disgust_2296,disgust,2
disgust_2297,disgust,3
disgust_2298,disgust,2
disgust_2299,disgust,2
disgust_230,disgust,4
disgust_2300,disgust,1
disgust_2301,disgust,2
disgust_2302,disgust,3
disgust_2303,disgust,5
disgust_2304,disgust,1
disgust_2305,disgust,1
disgust_2306,disgust,3
disgust_2307,disgust,5
disgust_2308,disgust,5
disgust_2309,disgust,3
disgust_231,disgust,2
disgust_2310,disgust,5
disgust_2311,disgust,2
disgust_2312,disgust,5
disgust_2313,disgust,1
disgust_2314,disgust,4
disgust_2315,disgust,4
disgust_2316,disgust,3
disgust_2317,disgust,3
disgust_2318,disgust,2
disgust_2319,disgust,3
disgust_232,disgust,3
disgust_2320,disgust,3
disgust_2321,disgust,1
disgust_2322,disgust,4
disgust_2323,disgust,4
disgust_2324,disgust,3
disgust_2325,disgust,5
disgust_2326,disgust,1
disgust_2327,disgust,1
disgust_2328,disgust,5
disgust_2329,disgust,4
disgust_233,disgust,5
disgust_2330,disgust,5
disgust_2331,disgust,1
disgust_2332,disgust,5
disgust_2333,disgust,3
disgust_2334,disgust,3
disgust_2335,disgust,3
disgust_2336,disgust,3
disgust_2337,disgust,3
disgust_2338,disgust,2
disgust_2339,disgust,3
disgust_234,disgust,5
disgust_2340,disgust,4
disgust_2341,disgust,1
disgust_2342,disgust,2
disgust_2343,disgust,3
disgust_2344,disgust,5
disgust_2345,disgust,3
disgust_2346,disgust,3
disgust_2347,disgust,4
disgust_2348,disgust,2
disgust_2349,disgust,1
disgust_235,disgust,3
disgust_2350,disgust,2
disgust_2351,disgust,1
disgust_2352,disgust,4
disgust_2353,disgust,3
disgust_2354,disgust,2
disgust_2355,disgust,3
disgust_2356,disgust,4
disgust_2357,disgust,5
disgust_2358,disgust,4
disgust_2359,disgust,3
disgust_236,disgust,2
disgust_2360,disgust,4
disgust_2361,disgust,1
disgust_2362,disgust,4
disgust_2363,disgust,2
disgust_2364,disgust,1
disgust_2365,disgust,1
disgust_2366,disgust,4
disgust_2367,disgust,3
disgust_2368,disgust,5
disgust_2369,disgust,1
disgust_237,disgust,4
disgust_2370,disgust,4
disgust_2371,disgust,4
disgust_2372,disgust,5
disgust_2373,disgust,5
disgust_2374,disgust,4
disgust_2375,disgust,5
disgust_2376,disgust,4
disgust_2377,disgust,1
disgust_2378,disgust,3
disgust_2379,disgust,5
disgust_238,disgust,5
disgust_2380,disgust,1
disgust_2381,disgust,4
disgust_2382,disgust,5
disgust_2383,disgust,4
disgust_2384,disgust,4
disgust_2385,disgust,3
disgust_2386,disgust,5
disgust_2387,disgust,3
disgust_2388,disgust,1
disgust_2389,disgust,5
disgust_239,disgust,3
disgust_2390,disgust,4
disgust_2391,disgust,2
disgust_2392,disgust,3
disgust_2393,disgust,4
disgust_2394,disgust,5
disgust_2395,disgust,2
disgust_2396,disgust,4
disgust_2397,disgust,5
disgust_2398,disgust,1
disgust_2399,disgust,5
disgust_240,disgust,4
disgust_2400,disgust,3
disgust_2401,disgust,5
disgust_2402,disgust,2
disgust_2403,disgust,1
disgust_2404,disgust,5
disgust_2405,disgust,4
disgust_2406,disgust,5
disgust_2407,disgust,4
disgust_2408,disgust,1
disgust_2409,disgust,3
disgust_241,disgust,3
disgust_2410,disgust,5
disgust_2411,disgust,2
disgust_2412,disgust,4
disgust_2413,disgust,3
disgust_2414,disgust,3
disgust_2415,disgust,1
disgust_2416,disgust,2
disgust_2417,disgust,1
disgust_2418,disgust,3
disgust_2419,disgust,5
disgust_242,disgust,3
disgust_2420,disgust,5
disgust_2421,disgust,1
disgust_2422,disgust,3
disgust_2423,disgust,2
disgust_2424,disgust,4
disgust_2425,disgust,5
disgust_2426,disgust,5
disgust_2427,disgust,4
disgust_2428,disgust,4
disgust_2429,disgust,1
disgust_243,disgust,5
disgust_2430,disgust,4
disgust_2431,disgust,2
disgust_2432,disgust,5
disgust_2433,disgust,1
disgust_2434,disgust,1
disgust_2435,disgust,3
disgust_2436,disgust,2
disgust_2437,disgust,1
disgust_2438,disgust,5
disgust_2439,disgust,5
disgust_244,disgust,5
disgust_2440,disgust,4
disgust_2441,disgust,4
disgust_2442,disgust,3
disgust_2443,disgust,4
disgust_2444,disgust,4
disgust_2445,disgust,5
disgust_2446,disgust,2
disgust_2447,disgust,4
disgust_2448,disgust,1
disgust_2449,disgust,5
disgust_245,disgust,1
disgust_2450,disgust,3
disgust_2451,disgust,2
disgust_2452,disgust,3
disgust_2453,disgust,5
disgust_2454,disgust,5
disgust_2455,disgust,5
disgust_2456,disgust,5
disgust_2457,disgust,2
disgust_2458,disgust,1
disgust_2459,disgust,2
disgust_246,disgust,3
disgust_2460,disgust,1
disgust_2461,disgust,2
disgust_2462,disgust,5
disgust_2463,disgust,2
disgust_2464,disgust,5
disgust_2465,disgust,1
disgust_2466,disgust,3
disgust_2467,disgust,5
disgust_2468,disgust,4
disgust_2469,disgust,5
disgust_247,disgust,5
disgust_2470,disgust,5
disgust_2471,disgust,3
disgust_2472,disgust,5
disgust_2473,disgust,2
disgust_2474,disgust,5
disgust_2475,disgust,2
disgust_2476,disgust,5
disgust_2477,disgust,2
disgust_2478,disgust,1
disgust_2479,disgust,2
disgust_248,disgust,5
disgust_2480,disgust,4
disgust_2481,disgust,5
disgust_2482,disgust,3
disgust_2483,disgust,2
disgust_2484,disgust,5
disgust_2485,disgust,3
disgust_2486,disgust,5
disgust_2487,disgust,4
disgust_2488,disgust,5
disgust_2489,disgust,3
disgust_249,disgust,4
disgust_2490,disgust,4
disgust_2491,disgust,1
disgust_2492,disgust,3
disgust_2493,disgust,5
disgust_2494,disgust,4
disgust_2495,disgust,1
disgust_2496,disgust,5
disgust_2497,disgust,3
disgust_2498,disgust,1
disgust_2499,disgust,4
disgust_250,disgust,1
disgust_2500,disgust,5
disgust_2501,disgust,2
disgust_2502,disgust,2
disgust_2503,disgust,3
disgust_2504,disgust,5
disgust_2505,disgust,2
disgust_2506,disgust,5
disgust_2507,disgust,5
disgust_2508,disgust,4
disgust_2509,disgust,5
disgust_251,disgust,3
disgust_2510,disgust,1
disgust_2511,disgust,3
disgust_2512,disgust,1
disgust_2513,disgust,2
disgust_2514,disgust,5
disgust_2515,disgust,2
disgust_2516,disgust,4
disgust_2517,disgust,2
disgust_2518,disgust,3
disgust_2519,disgust,2
disgust_252,disgust,5
disgust_2520,disgust,4
disgust_2521,disgust,3
disgust_2522,disgust,4
disgust_2523,disgust,3
disgust_2524,disgust,4
disgust_2525,disgust,2
disgust_2526,disgust,1
disgust_2527,disgust,1
disgust_2528,disgust,1
disgust_2529,disgust,4
disgust_253,disgust,2
disgust_2530,disgust,1
disgust_254,disgust,2
disgust_255,disgust,5
disgust_256,disgust,4
disgust_257,disgust,2
disgust_258,disgust,4
disgust_259,disgust,4
disgust_260,disgust,3
disgust_261,disgust,5
disgust_262,disgust,5
disgust_263,disgust,2
disgust_264,disgust,2
disgust_265,disgust,5
disgust_266,disgust,3
disgust_267,disgust,5
disgust_268,disgust,1
disgust_269,disgust,2
disgust_270,disgust,1
disgust_271,disgust,3
disgust_272,disgust,3
disgust_273,disgust,3
disgust_274,disgust,5
disgust_275,disgust,3
disgust_276,disgust,2
disgust_277,disgust,4
disgust_278,disgust,1
disgust_279,disgust,4
disgust_280,disgust,5
disgust_281,disgust,4
disgust_282,disgust,1
disgust_283,disgust,1
disgust_284,disgust,2
disgust_285,disgust,1
disgust_286,disgust,1
disgust_287,disgust,2
disgust_288,disgust,5
disgust_289,disgust,5
disgust_290,disgust,5
disgust_291,disgust,5
disgust_292,disgust,5
disgust_293,disgust,1
disgust_294,disgust,5
disgust_295,disgust,4
disgust_296,disgust,1
disgust_297,disgust,5
disgust_298,disgust,5
disgust_299,disgust,1
disgust_300,disgust,2
disgust_301,disgust,1
disgust_302,disgust,5
disgust_303,disgust,4
disgust_304,disgust,3
disgust_305,disgust,1
disgust_306,disgust,1
disgust_307,disgust,3
disgust_308,disgust,3
disgust_309,disgust,4
disgust_310,disgust,5
disgust_311,disgust,2
disgust_312,disgust,5
disgust_313,disgust,5
disgust_314,disgust,1
disgust_315,disgust,5
disgust_316,disgust,3
disgust_317,disgust,2
disgust_318,disgust,5
disgust_319,disgust,5
disgust_320,disgust,4
disgust_321,disgust,3
disgust_322,disgust,3
disgust_323,disgust,4
disgust_324,disgust,3
disgust_325,disgust,3
disgust_326,disgust,3
disgust_327,disgust,5
disgust_328,disgust,4
disgust_329,disgust,5
disgust_330,disgust,3
disgust_331,disgust,1
disgust_332,disgust,2
disgust_333,disgust,5
disgust_334,disgust,5
disgust_335,disgust,5
disgust_336,disgust,1
disgust_337,disgust,1
disgust_338,disgust,3
disgust_339,disgust,3
disgust_340,disgust,2
disgust_341,disgust,5
disgust_342,disgust,3
disgust_343,disgust,2
disgust_344,disgust,3
disgust_345,disgust,3
disgust_346,disgust,4
disgust_347,disgust,5
disgust_348,disgust,5
disgust_349,disgust,5
disgust_350,disgust,3
disgust_351,disgust,2
disgust_352,disgust,4
disgust_353,disgust,1
disgust_354,disgust,3
disgust_355,disgust,1
disgust_356,disgust,2
disgust_357,disgust,4
disgust_358,disgust,1
disgust_359,disgust,3
disgust_360,disgust,2
disgust_361,disgust,3
disgust_362,disgust,4
disgust_363,disgust,4
disgust_364,disgust,4
disgust_365,disgust,5
disgust_366,disgust,2
disgust_367,disgust,5
disgust_368,disgust,1
disgust_369,disgust,1
disgust_370,disgust,3
disgust_371,disgust,5
disgust_372,disgust,2
disgust_373,disgust,3
disgust_374,disgust,3
disgust_375,disgust,1
disgust_376,disgust,3
disgust_377,disgust,4
disgust_378,disgust,4
disgust_379,disgust,5
disgust_380,disgust,3
disgust_381,disgust,3
disgust_382,disgust,4
disgust_383,disgust,1
disgust_384,disgust,1
disgust_385,disgust,3
disgust_386,disgust,5
disgust_387,disgust,4
disgust_388,disgust,4
disgust_389,disgust,3
disgust_390,disgust,3
disgust_391,disgust,1
disgust_392,disgust,4
disgust_393,disgust,5
disgust_394,disgust,5
disgust_395,disgust,5
disgust_396,disgust,3
disgust_397,disgust,2
disgust_398,disgust,1
disgust_399,disgust,3
disgust_400,disgust,1
disgust_401,disgust,2
disgust_402,disgust,3
disgust_403,disgust,3
disgust_404,disgust,5
disgust_405,disgust,5
disgust_406,disgust,3
disgust_407,disgust,4
disgust_408,disgust,1
disgust_409,disgust,1
disgust_410,disgust,1
disgust_411,disgust,3
disgust_412,disgust,1
disgust_413,disgust,1
disgust_414,disgust,5
disgust_415,disgust,4
disgust_416,disgust,1
disgust_417,disgust,4
disgust_418,disgust,4
disgust_419,disgust,5
disgust_420,disgust,5
disgust_421,disgust,2
disgust_422,disgust,1
disgust_423,disgust,4
disgust_424,disgust,2
disgust_425,disgust,4
disgust_426,disgust,5
disgust_427,disgust,3
disgust_428,disgust,2
disgust_429,disgust,5
disgust_430,disgust,2
disgust_431,disgust,1
disgust_432,disgust,2
disgust_433,disgust,3
disgust_434,disgust,4
disgust_435,disgust,4
disgust_436,disgust,1
disgust_437,disgust,1
disgust_438,disgust,1
disgust_439,disgust,4
disgust_440,disgust,2
disgust_441,disgust,4
disgust_442,disgust,5
disgust_443,disgust,5
disgust_444,disgust,2
disgust_445,disgust,5
disgust_446,disgust,3
disgust_447,disgust,1
disgust_448,disgust,4
disgust_449,disgust,5
disgust_450,disgust,3
disgust_451,disgust,5
disgust_452,disgust,1
disgust_453,disgust,4
disgust_454,disgust,5
disgust_455,disgust,5
disgust_456,disgust,5
disgust_457,disgust,1
disgust_458,disgust,2
disgust_459,disgust,4
disgust_460,disgust,2
disgust_461,disgust,5
disgust_462,disgust,4
disgust_463,disgust,4
disgust_464,disgust,2
disgust_465,disgust,5
disgust_466,disgust,4
disgust_467,disgust,5
disgust_468,disgust,2
disgust_469,disgust,1
disgust_470,disgust,2
disgust_471,disgust,5
disgust_472,disgust,3
disgust_473,disgust,1
disgust_474,disgust,2
disgust_475,disgust,3
disgust_476,disgust,2
disgust_477,disgust,3
disgust_478,disgust,3
disgust_479,disgust,5
disgust_480,disgust,1
disgust_481,disgust,5
disgust_482,disgust,3
disgust_483,disgust,4
disgust_484,disgust,3
disgust_485,disgust,1
disgust_486,disgust,3
disgust_487,disgust,5
disgust_488,disgust,2
disgust_489,disgust,1
disgust_490,disgust,2
disgust_491,disgust,3
disgust_492,disgust,1
disgust_493,disgust,4
disgust_494,disgust,3
disgust_495,disgust,1
disgust_496,disgust,4
disgust_497,disgust,4
disgust_498,disgust,1
disgust_499,disgust,3
disgust_500,disgust,2
disgust_501,disgust,5
disgust_502,disgust,5
disgust_503,disgust,5
disgust_504,disgust,5
disgust_505,disgust,1
disgust_506,disgust,4
disgust_507,disgust,3
disgust_508,disgust,5
disgust_509,disgust,5
disgust_510,disgust,5
disgust_511,disgust,2
disgust_512,disgust,4
disgust_513,disgust,2
disgust_514,disgust,4
disgust_515,disgust,2
disgust_516,disgust,2
disgust_517,disgust,4
disgust_518,disgust,3
disgust_519,disgust,4
disgust_520,disgust,3
disgust_521,disgust,1
disgust_522,disgust,5
disgust_523,disgust,4
disgust_524,disgust,1
disgust_525,disgust,4
disgust_526,disgust,5
disgust_527,disgust,2
disgust_528,disgust,1
disgust_529,disgust,2
disgust_530,disgust,3
disgust_531,disgust,3
disgust_532,disgust,5
disgust_533,disgust,3
disgust_534,disgust,5
disgust_535,disgust,2
disgust_536,disgust,4
disgust_537,disgust,4
disgust_538,disgust,4
disgust_539,disgust,3
disgust_540,disgust,3
disgust_541,disgust,5
disgust_542,disgust,5
disgust_543,disgust,2
disgust_544,disgust,4
disgust_545,disgust,1
disgust_546,disgust,1
disgust_547,disgust,3
disgust_548,disgust,5
disgust_549,disgust,2
disgust_550,disgust,1
disgust_551,disgust,2
disgust_552,disgust,4
disgust_553,disgust,3
disgust_554,disgust,4
disgust_555,disgust,3
disgust_556,disgust,3
disgust_557,disgust,4
disgust_558,disgust,1
disgust_559,disgust,3
disgust_560,disgust,2
disgust_561,disgust,3
disgust_562,disgust,2
disgust_563,disgust,3
disgust_564,disgust,4
disgust_565,disgust,1
disgust_566,disgust,1
disgust_567,disgust,1
disgust_568,disgust,4
disgust_569,disgust,4
disgust_570,disgust,5
disgust_571,disgust,2
disgust_572,disgust,5
disgust_573,disgust,2
disgust_574,disgust,4
disgust_575,disgust,2
disgust_576,disgust,3
disgust_577,disgust,1
disgust_578,disgust,3
disgust_579,disgust,2
disgust_580,disgust,1
disgust_581,disgust,2
disgust_582,disgust,5
disgust_583,disgust,3
disgust_584,disgust,4
disgust_585,disgust,5
disgust_586,disgust,4
disgust_587,disgust,3
disgust_588,disgust,3
disgust_589,disgust,3
disgust_590,disgust,2
disgust_591,disgust,4
disgust_592,disgust,5
disgust_593,disgust,4
disgust_594,disgust,1
disgust_595,disgust,5
disgust_596,disgust,3
disgust_597,disgust,4
disgust_598,disgust,3
disgust_599,disgust,2
disgust_600,disgust,3
disgust_601,disgust,4
disgust_602,disgust,4
disgust_603,disgust,4
disgust_604,disgust,2
disgust_605,disgust,1
disgust_606,disgust,4
disgust_607,disgust,5
disgust_608,disgust,4
disgust_609,disgust,2
disgust_610,disgust,3
disgust_611,disgust,4
disgust_612,disgust,5
disgust_613,disgust,5
disgust_614,disgust,1
disgust_615,disgust,4
disgust_616,disgust,3
disgust_617,disgust,2
disgust_618,disgust,3
disgust_619,disgust,1
disgust_620,disgust,2
disgust_621,disgust,4
disgust_622,disgust,2
disgust_623,disgust,3
disgust_624,disgust,4
disgust_625,disgust,2
disgust_626,disgust,3
disgust_627,disgust,5
disgust_628,disgust,1
disgust_629,disgust,5
disgust_630,disgust,2
disgust_631,disgust,4
disgust_632,disgust,1
disgust_633,disgust,5
disgust_634,disgust,1
disgust_635,disgust,1
disgust_636,disgust,4
disgust_637,disgust,2
disgust_638,disgust,4
disgust_639,disgust,5
disgust_640,disgust,4
disgust_641,disgust,4
disgust_642,disgust,2
disgust_643,disgust,1
disgust_644,disgust,1
disgust_645,disgust,3
disgust_646,disgust,3
disgust_647,disgust,5
disgust_648,disgust,3
disgust_649,disgust,2
disgust_650,disgust,4
disgust_651,disgust,1
disgust_652,disgust,2
disgust_653,disgust,1
disgust_654,disgust,4
disgust_655,disgust,2
disgust_656,disgust,5
disgust_657,disgust,2
disgust_658,disgust,4
disgust_659,disgust,4
disgust_660,disgust,4
disgust_661,disgust,1
disgust_662,disgust,4
disgust_663,disgust,2
disgust_664,disgust,2
disgust_665,disgust,2
disgust_666,disgust,5
disgust_667,disgust,1
disgust_668,disgust,4
disgust_669,disgust,4
disgust_670,disgust,5
disgust_671,disgust,1
disgust_672,disgust,2
disgust_673,disgust,1
disgust_674,disgust,3
disgust_675,disgust,4
disgust_676,disgust,2
disgust_677,disgust,1
disgust_678,disgust,2
disgust_679,disgust,4
disgust_680,disgust,5
disgust_681,disgust,3
disgust_682,disgust,5
disgust_683,disgust,1
disgust_684,disgust,2
disgust_685,disgust,1
disgust_686,disgust,4
disgust_687,disgust,4
disgust_688,disgust,2
disgust_689,disgust,3
disgust_690,disgust,1
disgust_691,disgust,3
disgust_692,disgust,5
disgust_693,disgust,2
disgust_694,disgust,4
disgust_695,disgust,5
disgust_696,disgust,5
disgust_697,disgust,3
disgust_698,disgust,2
disgust_699,disgust,3
disgust_700,disgust,4
disgust_701,disgust,3
disgust_702,disgust,3
disgust_703,disgust,3
disgust_704,disgust,2
disgust_705,disgust,3
disgust_706,disgust,3
disgust_707,disgust,1
disgust_708,disgust,5
disgust_709,disgust,2
disgust_710,disgust,4
disgust_711,disgust,5
disgust_712,disgust,4
disgust_713,disgust,1
disgust_714,disgust,4
disgust_715,disgust,4
disgust_716,disgust,4
disgust_717,disgust,3
disgust_718,disgust,2
disgust_719,disgust,5
disgust_720,disgust,1
disgust_721,disgust,2
disgust_722,disgust,2
disgust_723,disgust,4
disgust_724,disgust,2
disgust_725,disgust,3
disgust_726,disgust,4
disgust_727,disgust,4
disgust_728,disgust,4
disgust_729,disgust,4
disgust_730,disgust,5
disgust_731,disgust,2
disgust_732,disgust,4
disgust_733,disgust,2
disgust_734,disgust,5
disgust_735,disgust,1
disgust_736,disgust,4
disgust_737,disgust,4
disgust_738,disgust,1
disgust_739,disgust,1
disgust_740,disgust,2
disgust_741,disgust,1
disgust_742,disgust,3
disgust_743,disgust,3
disgust_744,disgust,4
disgust_745,disgust,2
disgust_746,disgust,2
disgust_747,disgust,1
disgust_748,disgust,5
disgust_749,disgust,3
disgust_750,disgust,5
