file_name,emotion,fold
disgust_2341,disgust,2
disgust_2342,disgust,4
disgust_2343,disgust,1
disgust_2344,disgust,2
disgust_2345,disgust,2
disgust_2346,disgust,3
disgust_2347,disgust,3
disgust_2348,disgust,2
disgust_2349,disgust,2
disgust_235,disgust,5
disgust_2350,disgust,3
disgust_2351,disgust,3
disgust_2352,disgust,1
disgust_2353,disgust,2
disgust_2354,disgust,1
disgust_2355,disgust,3
disgust_2356,disgust,5
disgust_2357,disgust,3
disgust_2358,disgust,1
disgust_2359,disgust,1
disgust_236,disgust,2
disgust_2360,disgust,2
disgust_2361,disgust,5
disgust_2362,disgust,2
disgust_2363,disgust,2
disgust_2364,disgust,3
disgust_2365,disgust,5
disgust_2366,disgust,2
disgust_2367,disgust,5
disgust_2368,disgust,2
disgust_2369,disgust,3
disgust_237,disgust,2
disgust_2370,disgust,1
disgust_2371,disgust,1
disgust_2372,disgust,4
disgust_2373,disgust,1
disgust_2374,disgust,2
disgust_2375,disgust,1
disgust_2376,disgust,4
disgust_2377,disgust,2
disgust_2378,disgust,4
disgust_2379,disgust,3
disgust_238,disgust,5
disgust_2380,disgust,4
disgust_2381,disgust,2
disgust_2382,disgust,1
disgust_2383,disgust,1
disgust_2384,disgust,4
disgust_2385,disgust,1
disgust_2386,disgust,1
disgust_2387,disgust,5
disgust_2388,disgust,1
disgust_2389,disgust,3
disgust_239,disgust,3
disgust_2390,disgust,3
disgust_2391,disgust,4
disgust_2392,disgust,3
disgust_2393,disgust,3
disgust_2394,disgust,5
disgust_2395,disgust,5
disgust_2396,disgust,5
disgust_2397,disgust,1
disgust_2398,disgust,1
disgust_2399,disgust,3
disgust_240,disgust,2
disgust_2400,disgust,3
disgust_2401,disgust,3
disgust_2402,disgust,1
disgust_2403,disgust,1
disgust_2404,disgust,1
disgust_2405,disgust,5
disgust_2406,disgust,1
disgust_2407,disgust,4
disgust_2408,disgust,2
disgust_2409,disgust,2
disgust_241,disgust,3
disgust_2410,disgust,2
disgust_2411,disgust,1
disgust_2412,disgust,2
disgust_2413,disgust,4
disgust_2414,disgust,5
disgust_2415,disgust,4
disgust_2416,disgust,4
disgust_2417,disgust,4
disgust_2418,disgust,2
disgust_2419,disgust,5
disgust_242,disgust,4
disgust_2420,disgust,5
disgust_2421,disgust,2
disgust_2422,disgust,3
disgust_2423,disgust,1
disgust_2424,disgust,5
disgust_2425,disgust,1
disgust_2426,disgust,3
disgust_2427,disgust,2
disgust_2428,disgust,5
disgust_2429,disgust,2
disgust_243,disgust,5
disgust_2430,disgust,3
disgust_2431,disgust,5
disgust_2432,disgust,5
disgust_2433,disgust,1
disgust_2434,disgust,3
disgust_2435,disgust,2
disgust_2436,disgust,4
disgust_2437,disgust,4
disgust_2438,disgust,1
disgust_2439,disgust,2
disgust_244,disgust,2
disgust_2440,disgust,4
disgust_2441,disgust,4
disgust_2442,disgust,2
disgust_2443,disgust,5
disgust_2444,disgust,1
disgust_2445,disgust,1
disgust_2446,disgust,5
disgust_2447,disgust,1
disgust_2448,disgust,4
disgust_2449,disgust,5
disgust_245,disgust,5
disgust_2450,disgust,4
disgust_2451,disgust,1
disgust_2452,disgust,3
disgust_2453,disgust,2
disgust_2454,disgust,1
disgust_2455,disgust,3
disgust_2456,disgust,2
disgust_2457,disgust,1
disgust_2458,disgust,2
disgust_2459,disgust,2
disgust_246,disgust,5
disgust_2460,disgust,1
disgust_2461,disgust,5
disgust_2462,disgust,2
disgust_2463,disgust,2
disgust_2464,disgust,4
disgust_2465,disgust,3
disgust_2466,disgust,2
disgust_2467,disgust,2
disgust_2468,disgust,1
disgust_2469,disgust,4
disgust_247,disgust,5
disgust_2470,disgust,3
disgust_2471,disgust,1
disgust_2472,disgust,3
disgust_2473,disgust,2
disgust_2474,disgust,3
disgust_2475,disgust,1
disgust_2476,disgust,2
disgust_2477,disgust,5
disgust_2478,disgust,5
disgust_2479,disgust,3
disgust_248,disgust,1
disgust_2480,disgust,3
disgust_2481,disgust,3
disgust_2482,disgust,2
disgust_2483,disgust,2
disgust_2484,disgust,1
disgust_2485,disgust,1
disgust_2486,disgust,5
disgust_2487,disgust,5
disgust_2488,disgust,2
disgust_2489,disgust,1
disgust_249,disgust,4
disgust_2490,disgust,3
disgust_2491,disgust,2
disgust_2492,disgust,4
disgust_2493,disgust,1
disgust_2494,disgust,1
disgust_2495,disgust,2
disgust_2496,disgust,1
disgust_2497,disgust,3
disgust_2498,disgust,2
disgust_2499,disgust,2
disgust_250,disgust,1
disgust_2500,disgust,5
disgust_2501,disgust,3
disgust_2502,disgust,4
disgust_2503,disgust,3
disgust_2504,disgust,2
disgust_2505,disgust,4
disgust_2506,disgust,1
disgust_2507,disgust,4
disgust_2508,disgust,1
disgust_2509,disgust,4
disgust_251,disgust,5
disgust_2510,disgust,5
disgust_2511,disgust,4
disgust_2512,disgust,1
disgust_2513,disgust,1
disgust_2514,disgust,2
disgust_2515,disgust,3
disgust_2516,disgust,5
disgust_2517,disgust,1
disgust_2518,disgust,4
disgust_2519,disgust,2
disgust_252,disgust,4
disgust_2520,disgust,5
disgust_2521,disgust,1
disgust_2522,disgust,2
disgust_2523,disgust,2
disgust_2524,disgust,5
disgust_2525,disgust,1
disgust_2526,disgust,1
disgust_2527,disgust,4
disgust_2528,disgust,1
disgust_2529,disgust,3
disgust_253,disgust,5
disgust_2530,disgust,5
disgust_2531,disgust,1
disgust_2532,disgust,2
disgust_2533,disgust,5
disgust_2534,disgust,1
disgust_2535,disgust,1
disgust_2536,disgust,5
disgust_2537,disgust,1
disgust_2538,disgust,5
disgust_2539,disgust,4
disgust_254,disgust,2
disgust_2540,disgust,2
disgust_2541,disgust,3
disgust_2542,disgust,2
disgust_2543,disgust,3
disgust_2544,disgust,2
disgust_2545,disgust,4
disgust_2546,disgust,2
disgust_2547,disgust,4
disgust_2548,disgust,5
disgust_2549,disgust,3
disgust_255,disgust,2
disgust_2550,disgust,4
disgust_2551,disgust,4
disgust_2552,disgust,3
disgust_2553,disgust,1
disgust_2554,disgust,4
disgust_2555,disgust,5
disgust_2556,disgust,3
disgust_2557,disgust,4
disgust_2558,disgust,2
disgust_2559,disgust,5
disgust_256,disgust,1
disgust_2560,disgust,2
disgust_2561,disgust,1
disgust_2562,disgust,5
disgust_2563,disgust,2
disgust_2564,disgust,2
disgust_2565,disgust,2
disgust_2566,disgust,4
disgust_2567,disgust,2
disgust_2568,disgust,4
disgust_2569,disgust,2
disgust_257,disgust,2
disgust_2570,disgust,4
disgust_2571,disgust,3
disgust_2572,disgust,4
disgust_2573,disgust,3
disgust_2574,disgust,5
disgust_2575,disgust,5
disgust_2576,disgust,5
disgust_2577,disgust,5
disgust_2578,disgust,4
disgust_2579,disgust,4
disgust_258,disgust,1
disgust_2580,disgust,1
disgust_2581,disgust,1
disgust_2582,disgust,3
disgust_2583,disgust,1
disgust_2584,disgust,4
disgust_2585,disgust,1
disgust_2586,disgust,2
disgust_2587,disgust,5
disgust_2588,disgust,5
disgust_2589,disgust,4
disgust_259,disgust,3
disgust_2590,disgust,4
disgust_2591,disgust,1
disgust_2592,disgust,4
disgust_2593,disgust,3
disgust_2594,disgust,4
disgust_2595,disgust,1
disgust_2596,disgust,4
disgust_2597,disgust,4
disgust_2598,disgust,5
disgust_2599,disgust,2
disgust_260,disgust,3
disgust_2600,disgust,5
disgust_2601,disgust,4
disgust_2602,disgust,4
disgust_2603,disgust,1
disgust_2604,disgust,2
disgust_2605,disgust,5
disgust_2606,disgust,1
disgust_2607,disgust,4
disgust_2608,disgust,4
disgust_2609,disgust,5
disgust_261,disgust,4
disgust_2610,disgust,3
disgust_2611,disgust,3
disgust_2612,disgust,3
disgust_2613,disgust,1
disgust_2614,disgust,1
disgust_2615,disgust,5
disgust_2616,disgust,4
disgust_2617,disgust,1
disgust_2618,disgust,1
disgust_2619,disgust,4
disgust_262,disgust,2
disgust_2620,disgust,3
disgust_2621,disgust,4
disgust_2622,disgust,1
disgust_2623,disgust,5
disgust_2624,disgust,2
disgust_2625,disgust,4
disgust_2626,disgust,4
disgust_2627,disgust,5
disgust_2628,disgust,1
disgust_2629,disgust,3
disgust_263,disgust,1
disgust_2630,disgust,5
disgust_2631,disgust,4
disgust_2632,disgust,2
disgust_2633,disgust,4
disgust_2634,disgust,3
disgust_2635,disgust,4
disgust_2636,disgust,4
disgust_2637,disgust,5
disgust_2638,disgust,4
disgust_2639,disgust,3
disgust_264,disgust,2
disgust_2640,disgust,3
disgust_2641,disgust,4
disgust_2642,disgust,1
disgust_2643,disgust,4
disgust_2644,disgust,5
disgust_2645,disgust,5
disgust_2646,disgust,4
disgust_2647,disgust,5
disgust_2648,disgust,5
disgust_2649,disgust,5
disgust_265,disgust,2
disgust_2650,disgust,2
disgust_2651,disgust,1
disgust_2652,disgust,2
disgust_2653,disgust,1
disgust_2654,disgust,3
disgust_2655,disgust,1
disgust_2656,disgust,2
disgust_2657,disgust,3
disgust_2658,disgust,2
disgust_2659,disgust,4
disgust_266,disgust,4
disgust_2660,disgust,4
disgust_2661,disgust,4
disgust_2662,disgust,4
disgust_2663,disgust,1
disgust_2664,disgust,3
disgust_2665,disgust,4
disgust_2666,disgust,1
disgust_2667,disgust,1
disgust_2668,disgust,5
disgust_2669,disgust,4
disgust_267,disgust,4
disgust_2670,disgust,3
disgust_2671,disgust,5
disgust_2672,disgust,3
disgust_2673,disgust,1
disgust_2674,disgust,1
disgust_2675,disgust,4
disgust_2676,disgust,5
disgust_2677,disgust,3
disgust_2678,disgust,2
disgust_2679,disgust,2
disgust_268,disgust,3
disgust_2680,disgust,1
disgust_2681,disgust,3
disgust_2682,disgust,5
disgust_2683,disgust,2
disgust_2684,disgust,3
disgust_2685,disgust,4
disgust_2686,disgust,1
disgust_2687,disgust,3
disgust_2688,disgust,3
disgust_2689,disgust,4
disgust_269,disgust,1
disgust_2690,disgust,2
disgust_2691,disgust,3
disgust_2692,disgust,4
disgust_2693,disgust,1
disgust_2694,disgust,5
disgust_2695,disgust,3
disgust_2696,disgust,5
disgust_2697,disgust,3
disgust_2698,disgust,1
disgust_2699,disgust,3
disgust_270,disgust,4
disgust_2700,disgust,2
disgust_2701,disgust,5
disgust_2702,disgust,2
disgust_2703,disgust,1
disgust_2704,disgust,3
disgust_2705,disgust,4
disgust_2706,disgust,1
disgust_2707,disgust,2
disgust_2708,disgust,3
disgust_2709,disgust,5
disgust_271,disgust,1
disgust_2710,disgust,1
disgust_2711,disgust,1
disgust_2712,disgust,3
disgust_2713,disgust,5
disgust_2714,disgust,1
disgust_2715,disgust,4
disgust_2716,disgust,3
disgust_2717,disgust,2
disgust_2718,disgust,3
disgust_2719,disgust,5
disgust_272,disgust,4
disgust_2720,disgust,1
disgust_2721,disgust,5
disgust_2722,disgust,3
disgust_2723,disgust,3
disgust_2724,disgust,4
disgust_2725,disgust,1
disgust_2726,disgust,5
disgust_2727,disgust,1
disgust_2728,disgust,4
disgust_2729,disgust,2
disgust_273,disgust,4
disgust_2730,disgust,1
disgust_2731,disgust,4
disgust_2732,disgust,3
disgust_2733,disgust,2
disgust_2734,disgust,2
disgust_2735,disgust,5
disgust_2736,disgust,3
disgust_2737,disgust,5
disgust_2738,disgust,3
disgust_2739,disgust,1
disgust_274,disgust,4
disgust_2740,disgust,3
disgust_2741,disgust,3
disgust_2742,disgust,1
disgust_2743,disgust,3
disgust_2744,disgust,2
disgust_2745,disgust,1
disgust_2746,disgust,4
disgust_2747,disgust,5
disgust_2748,disgust,2
disgust_2749,disgust,5
disgust_275,disgust,2
disgust_2750,disgust,5
disgust_2751,disgust,3
disgust_2752,disgust,1
disgust_2753,disgust,1
disgust_2754,disgust,5
disgust_2755,disgust,4
disgust_2756,disgust,2
disgust_2757,disgust,3
disgust_2758,disgust,1
disgust_2759,disgust,5
disgust_276,disgust,1
disgust_2760,disgust,5
disgust_2761,disgust,3
disgust_2762,disgust,2
disgust_2763,disgust,5
disgust_2764,disgust,5
disgust_2765,disgust,5
disgust_2766,disgust,1
disgust_2767,disgust,5
disgust_2768,disgust,4
disgust_2769,disgust,4
disgust_277,disgust,2
disgust_2770,disgust,2
disgust_2771,disgust,5
disgust_2772,disgust,1
disgust_2773,disgust,1
disgust_2774,disgust,1
disgust_2775,disgust,2
disgust_2776,disgust,2
disgust_2777,disgust,4
disgust_2778,disgust,1
disgust_2779,disgust,1
disgust_278,disgust,1
disgust_2780,disgust,5
disgust_2781,disgust,5
disgust_2782,disgust,1
disgust_2783,disgust,2
disgust_2784,disgust,4
disgust_2785,disgust,4
disgust_2786,disgust,1
disgust_2787,disgust,2
disgust_2788,disgust,3
disgust_2789,disgust,3
disgust_279,disgust,3
disgust_2790,disgust,4
disgust_2791,disgust,3
disgust_2792,disgust,3
disgust_2793,disgust,5
disgust_2794,disgust,1
disgust_2795,disgust,3
disgust_2796,disgust,5
disgust_2797,disgust,1
disgust_2798,disgust,1
disgust_2799,disgust,5
disgust_280,disgust,4
disgust_2800,disgust,4
disgust_2801,disgust,2
disgust_2802,disgust,5
disgust_2803,disgust,4
disgust_2804,disgust,3
disgust_2805,disgust,4
disgust_2806,disgust,5
disgust_2807,disgust,3
disgust_2808,disgust,1
disgust_2809,disgust,3
disgust_281,disgust,4
disgust_2810,disgust,1
disgust_2811,disgust,4
disgust_2812,disgust,4
disgust_2813,disgust,5
disgust_2814,disgust,1
disgust_2815,disgust,2
disgust_2816,disgust,2
disgust_2817,disgust,3
disgust_2818,disgust,2
disgust_2819,disgust,3
disgust_282,disgust,4
disgust_2820,disgust,3
disgust_2821,disgust,2
disgust_2822,disgust,4
disgust_2823,disgust,4
disgust_2824,disgust,4
disgust_2825,disgust,2
disgust_2826,disgust,3
disgust_2827,disgust,1
disgust_2828,disgust,2
disgust_2829,disgust,4
disgust_283,disgust,2
disgust_2830,disgust,5
disgust_2831,disgust,4
disgust_2832,disgust,5
disgust_2833,disgust,5
disgust_2834,disgust,2
disgust_2835,disgust,3
disgust_2836,disgust,5
disgust_2837,disgust,5
disgust_2838,disgust,4
disgust_2839,disgust,3
disgust_284,disgust,3
disgust_2840,disgust,3
disgust_2841,disgust,2
disgust_2842,disgust,5
disgust_2843,disgust,3
disgust_2844,disgust,4
disgust_2845,disgust,2
disgust_2846,disgust,3
disgust_2847,disgust,3
disgust_2848,disgust,3
disgust_2849,disgust,5
disgust_285,disgust,3
disgust_2850,disgust,3
disgust_2851,disgust,2
disgust_2852,disgust,1
disgust_2853,disgust,3
disgust_2854,disgust,1
disgust_2855,disgust,4
disgust_2856,disgust,5
disgust_2857,disgust,1
disgust_2858,disgust,1
disgust_2859,disgust,5
disgust_286,disgust,5
disgust_2860,disgust,2
disgust_2861,disgust,4
disgust_2862,disgust,1
disgust_2863,disgust,4
disgust_2864,disgust,5
disgust_2865,disgust,2
disgust_2866,disgust,2
disgust_2867,disgust,3
disgust_2868,disgust,1
disgust_2869,disgust,3
disgust_287,disgust,5
disgust_2870,disgust,1
disgust_2871,disgust,5
disgust_2872,disgust,5
disgust_2873,disgust,2
disgust_2874,disgust,2
disgust_2875,disgust,4
disgust_2876,disgust,2
disgust_2877,disgust,4
disgust_2878,disgust,5
disgust_2879,disgust,2
disgust_288,disgust,2
disgust_2880,disgust,3
disgust_2881,disgust,4
disgust_2882,disgust,3
disgust_2883,disgust,2
disgust_2884,disgust,5
disgust_2885,disgust,3
disgust_2886,disgust,4
disgust_2887,disgust,1
disgust_2888,disgust,2
disgust_2889,disgust,4
disgust_289,disgust,2
disgust_2890,disgust,3
disgust_2891,disgust,3
disgust_2892,disgust,2
disgust_2893,disgust,4
disgust_2894,disgust,2
disgust_2895,disgust,1
disgust_2896,disgust,5
disgust_2897,disgust,1
disgust_2898,disgust,5
disgust_2899,disgust,3
disgust_290,disgust,3
disgust_2900,disgust,3
disgust_2901,disgust,3
disgust_2902,disgust,5
disgust_2903,disgust,4
disgust_2904,disgust,3
disgust_2905,disgust,2
disgust_2906,disgust,4
disgust_2907,disgust,1
disgust_2908,disgust,5
disgust_2909,disgust,3
disgust_291,disgust,2
disgust_2910,disgust,3
disgust_2911,disgust,5
disgust_2912,disgust,2
disgust_2913,disgust,3
disgust_2914,disgust,5
disgust_2915,disgust,4
disgust_2916,disgust,4
disgust_2917,disgust,5
disgust_2918,disgust,3
disgust_2919,disgust,1
disgust_292,disgust,5
disgust_2920,disgust,3
disgust_2921,disgust,5
disgust_2922,disgust,3
disgust_2923,disgust,1
disgust_2924,disgust,2
disgust_2925,disgust,4
disgust_2926,disgust,4
disgust_2927,disgust,3
disgust_2928,disgust,4
disgust_2929,disgust,5
disgust_293,disgust,4
disgust_2930,disgust,5
disgust_2931,disgust,3
disgust_2932,disgust,5
disgust_2933,disgust,1
disgust_2934,disgust,2
disgust_2935,disgust,2
disgust_2936,disgust,5
disgust_2937,disgust,1
disgust_2938,disgust,1
disgust_2939,disgust,2
disgust_294,disgust,3
disgust_2940,disgust,1
disgust_2941,disgust,5
disgust_2942,disgust,5
disgust_2943,disgust,4
disgust_2944,disgust,1
disgust_2945,disgust,2
disgust_2946,disgust,5
disgust_2947,disgust,4
disgust_2948,disgust,1
disgust_2949,disgust,5
disgust_295,disgust,1
disgust_2950,disgust,3
disgust_2951,disgust,2
disgust_2952,disgust,4
disgust_2953,disgust,2
disgust_2954,disgust,4
disgust_2955,disgust,1
disgust_2956,disgust,4
disgust_2957,disgust,3
disgust_2958,disgust,2
disgust_2959,disgust,5
disgust_296,disgust,1
disgust_2960,disgust,2
disgust_2961,disgust,3
disgust_2962,disgust,5
disgust_2963,disgust,5
disgust_2964,disgust,3
disgust_2965,disgust,4
disgust_2966,disgust,5
disgust_2967,disgust,5
disgust_2968,disgust,1
disgust_2969,disgust,4
disgust_297,disgust,5
disgust_2970,disgust,4
disgust_2971,disgust,5
disgust_2972,disgust,5
disgust_2973,disgust,5
disgust_2974,disgust,4
disgust_2975,disgust,1
disgust_2976,disgust,1
disgust_2977,disgust,4
disgust_2978,disgust,3
disgust_2979,disgust,5
disgust_298,disgust,2
disgust_2980,disgust,4
disgust_2981,disgust,5
disgust_2982,disgust,3
disgust_2983,disgust,3
disgust_2984,disgust,5
disgust_2985,disgust,5
disgust_2986,disgust,5
disgust_2987,disgust,2
disgust_2988,disgust,3
disgust_2989,disgust,2
disgust_299,disgust,4
disgust_2990,disgust,2
disgust_2991,disgust,3
disgust_2992,disgust,2
disgust_2993,disgust,1
disgust_2994,disgust,4
disgust_2995,disgust,5
disgust_2996,disgust,2
disgust_2997,disgust,5
disgust_2998,disgust,5
disgust_2999,disgust,3
disgust_300,disgust,4
disgust_3000,disgust,3
disgust_3001,disgust,3
disgust_3002,disgust,1
disgust_3003,disgust,4
disgust_3004,disgust,5
disgust_3005,disgust,4
disgust_3006,disgust,5
disgust_3007,disgust,4
disgust_3008,disgust,5
disgust_3009,disgust,2
disgust_301,disgust,3
disgust_3010,disgust,2
disgust_3011,disgust,5
disgust_3012,disgust,3
disgust_3013,disgust,3
disgust_3014,disgust,4
disgust_3015,disgust,2
disgust_3016,disgust,4
disgust_3017,disgust,2
disgust_3018,disgust,2
disgust_3019,disgust,3
disgust_302,disgust,4
disgust_3020,disgust,3
disgust_3021,disgust,3
disgust_3022,disgust,2
disgust_3023,disgust,1
disgust_3024,disgust,1
disgust_3025,disgust,1
disgust_3026,disgust,3
disgust_3027,disgust,2
disgust_3028,disgust,1
disgust_3029,disgust,5
disgust_303,disgust,2
disgust_3030,disgust,3
disgust_3031,disgust,5
disgust_3032,disgust,5
disgust_3033,disgust,2
disgust_3034,disgust,3
disgust_3035,disgust,5
disgust_3036,disgust,1
disgust_3037,disgust,4
disgust_3038,disgust,5
disgust_3039,disgust,3
disgust_304,disgust,4
disgust_3040,disgust,5
disgust_3041,disgust,3
disgust_3042,disgust,1
disgust_3043,disgust,1
disgust_3044,disgust,2
disgust_3045,disgust,5
disgust_3046,disgust,4
disgust_3047,disgust,2
disgust_3048,disgust,5
disgust_3049,disgust,5
disgust_305,disgust,4
disgust_3050,disgust,5
disgust_3051,disgust,4
disgust_3052,disgust,4
disgust_3053,disgust,5
disgust_3054,disgust,1
disgust_3055,disgust,2
disgust_3056,disgust,4
disgust_3057,disgust,4
disgust_3058,disgust,4
disgust_3059,disgust,3
disgust_306,disgust,3
disgust_3060,disgust,1
disgust_3061,disgust,4
disgust_3062,disgust,2
disgust_3063,disgust,1
disgust_3064,disgust,4
disgust_3065,disgust,1
disgust_3066,disgust,3
disgust_3067,disgust,5
disgust_3068,disgust,5
disgust_3069,disgust,3
disgust_307,disgust,2
disgust_3070,disgust,4
disgust_3071,disgust,3
disgust_3072,disgust,5
disgust_3073,disgust,3
disgust_3074,disgust,4
disgust_3075,disgust,1
disgust_3076,disgust,5
disgust_3077,disgust,5
disgust_3078,disgust,1
disgust_3079,disgust,3
disgust_308,disgust,5
disgust_309,disgust,3
disgust_310,disgust,4
disgust_311,disgust,2
disgust_312,disgust,5
disgust_313,disgust,2
disgust_314,disgust,3
disgust_315,disgust,1
disgust_316,disgust,2
disgust_317,disgust,4
disgust_318,disgust,3
disgust_319,disgust,3
disgust_320,disgust,5
disgust_321,disgust,4
disgust_322,disgust,1
disgust_323,disgust,4
disgust_324,disgust,2
disgust_325,disgust,2
disgust_326,disgust,4
disgust_327,disgust,3
disgust_328,disgust,3
disgust_329,disgust,4
disgust_330,disgust,2
disgust_331,disgust,4
disgust_332,disgust,4
disgust_333,disgust,1
disgust_334,disgust,4
disgust_335,disgust,2
disgust_336,disgust,3
disgust_337,disgust,5
disgust_338,disgust,3
disgust_339,disgust,5
disgust_340,disgust,5
disgust_341,disgust,1
disgust_342,disgust,2
disgust_343,disgust,1
disgust_344,disgust,1
disgust_345,disgust,3
disgust_346,disgust,3
disgust_347,disgust,4
disgust_348,disgust,4
disgust_349,disgust,4
disgust_350,disgust,1
disgust_351,disgust,2
disgust_352,disgust,4
disgust_353,disgust,4
disgust_354,disgust,4
disgust_355,disgust,1
disgust_356,disgust,3
disgust_357,disgust,3
disgust_358,disgust,5
disgust_359,disgust,2
disgust_360,disgust,3
disgust_361,disgust,1
disgust_362,disgust,1
disgust_363,disgust,2
disgust_364,disgust,3
disgust_365,disgust,4
disgust_366,disgust,4
disgust_367,disgust,3
disgust_368,disgust,1
disgust_369,disgust,1
disgust_370,disgust,2
disgust_371,disgust,3
disgust_372,disgust,4
disgust_373,disgust,1
disgust_374,disgust,5
disgust_375,disgust,2
disgust_376,disgust,5
disgust_377,disgust,3
disgust_378,disgust,5
disgust_379,disgust,1
disgust_380,disgust,2
disgust_381,disgust,5
disgust_382,disgust,3
disgust_383,disgust,5
disgust_384,disgust,3
disgust_385,disgust,2
disgust_386,disgust,3
disgust_387,disgust,1
disgust_388,disgust,2
disgust_389,disgust,1
disgust_390,disgust,5
disgust_391,disgust,4
disgust_392,disgust,4
disgust_393,disgust,5
disgust_394,disgust,4
disgust_395,disgust,1
disgust_396,disgust,1
disgust_397,disgust,1
disgust_398,disgust,1
disgust_399,disgust,4
disgust_400,disgust,3
disgust_401,disgust,2
disgust_402,disgust,5
disgust_403,disgust,5
disgust_404,disgust,1
disgust_405,disgust,3
disgust_406,disgust,5
disgust_407,disgust,3
disgust_408,disgust,2
disgust_409,disgust,1
disgust_410,disgust,2
disgust_411,disgust,3
disgust_412,disgust,3
disgust_413,disgust,3
disgust_414,disgust,4
disgust_415,disgust,4
disgust_416,disgust,3
disgust_417,disgust,1
disgust_418,disgust,5
disgust_419,disgust,4
disgust_420,disgust,1
disgust_421,disgust,3
disgust_422,disgust,5
disgust_423,disgust,2
disgust_424,disgust,1
disgust_425,disgust,1
disgust_426,disgust,2
disgust_427,disgust,2
disgust_428,disgust,5
disgust_429,disgust,3
disgust_430,disgust,5
disgust_431,disgust,5
disgust_432,disgust,2
disgust_433,disgust,3
disgust_434,disgust,3
disgust_435,disgust,4
disgust_436,disgust,3
disgust_437,disgust,3
disgust_438,disgust,5
disgust_439,disgust,5
disgust_440,disgust,2
disgust_441,disgust,3
disgust_442,disgust,4
disgust_443,disgust,1
disgust_444,disgust,1
disgust_445,disgust,3
disgust_446,disgust,5
disgust_447,disgust,2
disgust_448,disgust,1
disgust_449,disgust,2
disgust_450,disgust,4
disgust_451,disgust,5
disgust_452,disgust,2
disgust_453,disgust,3
disgust_454,disgust,3
disgust_455,disgust,4
disgust_456,disgust,2
disgust_457,disgust,4
disgust_458,disgust,1
disgust_459,disgust,3
disgust_460,disgust,1
disgust_461,disgust,4
disgust_462,disgust,3
disgust_463,disgust,2
disgust_464,disgust,4
disgust_465,disgust,3
disgust_466,disgust,3
disgust_467,disgust,1
disgust_468,disgust,1
disgust_469,disgust,1
disgust_470,disgust,3
disgust_471,disgust,3
disgust_472,disgust,4
disgust_473,disgust,5
disgust_474,disgust,2
disgust_475,disgust,4
disgust_476,disgust,2
disgust_477,disgust,4
disgust_478,disgust,1
disgust_479,disgust,4
disgust_480,disgust,5
disgust_481,disgust,4
disgust_482,disgust,3
disgust_483,disgust,1
disgust_484,disgust,2
disgust_485,disgust,5
disgust_486,disgust,2
disgust_487,disgust,1
disgust_488,disgust,2
disgust_489,disgust,5
disgust_490,disgust,3
disgust_491,disgust,4
disgust_492,disgust,4
disgust_493,disgust,4
disgust_494,disgust,3
disgust_495,disgust,3
disgust_496,disgust,3
disgust_497,disgust,2
disgust_498,disgust,3
disgust_499,disgust,5
disgust_500,disgust,3
disgust_501,disgust,1
disgust_502,disgust,5
disgust_503,disgust,2
disgust_504,disgust,5
disgust_505,disgust,3
disgust_506,disgust,5
disgust_507,disgust,2
disgust_508,disgust,5
disgust_509,disgust,2
disgust_510,disgust,3
disgust_511,disgust,3
disgust_512,disgust,3
disgust_513,disgust,5
disgust_514,disgust,3
disgust_515,disgust,2
disgust_516,disgust,1
disgust_517,disgust,3
disgust_518,disgust,5
disgust_519,disgust,4
disgust_520,disgust,4
disgust_521,disgust,3
disgust_522,disgust,2
disgust_523,disgust,2
disgust_524,disgust,3
disgust_525,disgust,4
disgust_526,disgust,4
disgust_527,disgust,5
disgust_528,disgust,1
disgust_529,disgust,5
disgust_530,disgust,4
disgust_531,disgust,3
disgust_532,disgust,2
disgust_533,disgust,2
disgust_534,disgust,1
disgust_535,disgust,2
disgust_536,disgust,3
disgust_537,disgust,2
disgust_538,disgust,3
disgust_539,disgust,3
disgust_540,disgust,4
disgust_541,disgust,2
disgust_542,disgust,4
disgust_543,disgust,3
disgust_544,disgust,5
disgust_545,disgust,1
disgust_546,disgust,5
disgust_547,disgust,2
disgust_548,disgust,3
disgust_549,disgust,1
disgust_550,disgust,5
disgust_551,disgust,1
disgust_552,disgust,1
disgust_553,disgust,4
disgust_554,disgust,1
disgust_555,disgust,3
disgust_556,disgust,4
disgust_557,disgust,3
disgust_558,disgust,3
disgust_559,disgust,2
disgust_560,disgust,1
disgust_561,disgust,1
disgust_562,disgust,5
disgust_563,disgust,5
disgust_564,disgust,3
disgust_565,disgust,3
disgust_566,disgust,4
disgust_567,disgust,4
disgust_568,disgust,5
disgust_569,disgust,2
disgust_570,disgust,4
disgust_571,disgust,2
disgust_572,disgust,3
disgust_573,disgust,1
disgust_574,disgust,1
disgust_575,disgust,1
disgust_576,disgust,4
disgust_577,disgust,2
disgust_578,disgust,5
disgust_579,disgust,5
disgust_580,disgust,1
disgust_581,disgust,4
disgust_582,disgust,3
disgust_583,disgust,3
disgust_584,disgust,4
disgust_585,disgust,1
disgust_586,disgust,5
disgust_587,disgust,3
disgust_588,disgust,4
disgust_589,disgust,2
disgust_590,disgust,2
disgust_591,disgust,2
disgust_592,disgust,4
disgust_593,disgust,1
disgust_594,disgust,3
disgust_595,disgust,4
disgust_596,disgust,5
disgust_597,disgust,4
disgust_598,disgust,5
disgust_599,disgust,1
